topic_id,search_term,title,summary,keywords,published_date,link,source,sentiment,polarity,scraped_at
1,private credit,"In private credit, banks are ‘quietly preparing for some distress on the horizon’ by requiring ever-stricter legal terms - Fortune","Lenders to corporate America—often big banks generating broadly syndicated loans that are sold on public markets—are getting stricter with their borrowers on a range of legal issues inside private credit deals, Noetica’s data indicates.
“What the data supports is that lenders are quietly preparing for some distress on the horizon, and we see that in the data with the increasing structural protections existing in new credit deals,” he told Fortune.
Back in 2023, only 4% of private credit deals tracked by Noetica contained anti-Petsmart language.
Over the same time periods, Noetica’s database of thousands of private credit contracts indicates that borrowers got more leeway to make investments, pay dividends, and more generous terms in how they calculate their EBITDA.
Wertman is careful to say he does not know why private credit deal terms are getting stricter, just that they are.","banks, quietly, preparing, distress, horizon, requiring, ever-stricter, legal, credit, private, terms, deals, lenders, creditors, data, j, company, noetica, borrowers, fortune, crew, debt, noetica’s, language, wertman, told, companies, refers, million, entity, reach, older, blocker, deal, q3",2025-11-02,https://fortune.com/2025/11/02/private-credit-banks-preparing-distress-horizon-strict-legal-terms/,fortune,positive,0.6767,2025-11-03 09:31:27
1,private credit,Private Credit Enters the Equity Business as Borrowers Struggle - Bloomberg,"Private credit firms are in the business of lending, not owning.
But as more borrowers start to struggle with their liabilities, lenders are swapping their debt positions for equity stakes to try and stem losses.
There’s been a string of debt-for-equity swaps in recent weeks, including for British auction house Bonhams, telecommunications supplier Netceed, Italian sportswear maker DaineseBloomberg Terminal and French radiology-center specialist OradianseBloomberg Terminal.","enters, private, credit, business, borrowers, struggle, equity, terminal, firms, lending, owning, start, liabilities, lenders, swapping, debt, positions, stakes, stem, losses, there’s, string, debt-for-equity, swaps, recent, weeks, including, british, auction, house, bonhams, telecommunications, supplier, netceed, italian",2025-10-30,https://www.bloomberg.com/news/articles/2025-10-30/private-credit-enters-the-equity-business-as-borrowers-struggle,bloomberg,negative,-0.8385,2025-11-03 09:31:42
1,private credit,Three Debt-for-Equity Swaps Cap a Bad Week for Private Credit - Bloomberg,"Welcome to The Brink.
We’re Giulia Morpurgo and Luca Casiraghi, reporters in London and Milan, where we’ve been following a spate of debt-for-equity swaps in the private credit industry.
We also have news on Digicel, Argentina, Venezuela and Organon.
Send us feedback and tips at debtnews@bloomberg.net It’s been a bruising week for Europe’s direct lenders.
In just a few days, lenders moved to seize control of three companies across the region, a stark reminder of the risks lurking in the $1.7 trillion private credit industry.","cap, bad, private, credit, debt-for-equity, swaps, week, industry, lenders, brink, we’re, giulia, morpurgo, luca, casiraghi, reporters, london, milan, we’ve, spate, digicel, argentina, venezuela, organon, follow, link, subscribe, send, feedback, tips, debtnews, bloomberg, net, it’s, bruising",2025-10-28,https://www.bloomberg.com/news/newsletters/2025-10-28/netceed-bonhams-dainese-debt-swaps-spell-trouble-for-private-credit,bloomberg,neutral,0.0077,2025-11-03 09:32:05
1,private credit,"Private Credit Risks ‘Inflated’ Ratings by Small Firms, BIS Says - Bloomberg","Private credit grades used by insurance companies tend to be concentrated among smaller ratings firms, raising the risk of “inflated assessments of creditworthiness,” the Bank for International Settlements said.
Insurers typically seek out higher ratings because of their lower capital requirements, while smaller agencies “may face commercial incentives” to provide better grades, the BIS said in a report published Monday about systemic risks and policy challenges in the life insurance industry.","small, ratings, private, credit, firms, inflated, bis, risks, grades, insurance, smaller, companies, tend, concentrated, raising, risk, assessments, creditworthiness, bank, international, settlements, insurers, typically, seek, higher, lower, capital, requirements, agencies, face, commercial, incentives, provide, report, published",2025-10-27,https://www.bloomberg.com/news/articles/2025-10-27/private-credit-risks-inflated-ratings-by-small-firms-bis-says,bloomberg,negative,-0.8319,2025-11-03 09:32:15
1,private credit,Private Credit’s Rising Pile of ‘Bad PIK’ Points to Default Woes - Bloomberg,"It was supposed to be a quick fix for a sudden problem in credit markets.
Payment-in-kind debt, the argument went, would give struggling borrowers breathing room to deal with soaring interest rates — by letting them push back payments until the debt itself had to be repaid.
But the pile of this expensive debt keeps on swelling, and is now raising concern in some circles that private credit funds are using PIK to mask a deterioration in loan quality.","credit’s, rising, bad, points, default, woes, pile, private, pik, debt, credit, supposed, quick, fix, sudden, problem, markets, payment-in-kind, argument, struggling, borrowers, breathing, room, deal, soaring, interest, rates, letting, push, payments, repaid, expensive, swelling, raising, concern",2025-10-31,https://www.bloomberg.com/news/articles/2025-10-31/private-credit-s-rising-pile-of-bad-pik-points-to-default-woes,bloomberg,negative,-0.7617,2025-11-03 09:32:19
1,private credit,Private Credit Firms’ Hot Strategy to Cut Leverage Wins Over Keurig Dr Pepper - Bloomberg,"Keurig Dr Pepper Inc. had a problem: Investors were skeptical of how much debt the company would be taking on with its proposed acquisition of JDE Peet’s NV.
To alleviate those concerns, the company chose to tap $7 billion of financing that won’t weigh on its debt levels, including a type of investment that’s become popular for private credit players to provide in recent months.","firms, hot, strategy, cut, leverage, wins, keurig, dr, pepper, private, credit, debt, company, problem, investors, skeptical, taking, proposed, acquisition, jde, peet’s, nv, alleviate, concerns, chose, tap, billion, financing, won’t, weigh, levels, including, type, investment, that’s",2025-10-27,https://www.bloomberg.com/news/articles/2025-10-27/private-credit-firms-hot-strategy-to-cut-leverage-wins-over-kdp,bloomberg,negative,-0.592,2025-11-03 09:32:24
1,private credit,Blackstone Deploys Private Credit to Take Out Signant Loans - Bloomberg,"Blackstone Inc. is leading a private credit financing for life-sciences company Signant Health to replace more than $1 billion in bank-led leveraged loans, according to people familiar with the transaction.
The debt package for the digital product management provider for clinical trials will include a unitranche loan, a delayed-draw term loan and a revolving credit facility, said the people, who requested anonymity to discuss a private matter.
The debt is being offered at 4.75 percentage points over the Secured Overnight Financing Rate, they said.","deploys, private, credit, blackstone, signant, loans, financing, debt, loan, leading, life-sciences, company, health, replace, billion, bank-led, leveraged, familiar, transaction, package, digital, product, management, provider, clinical, trials, include, unitranche, delayed-draw, term, revolving, facility, requested, anonymity, discuss",2025-10-27,https://www.bloomberg.com/news/articles/2025-10-27/blackstone-deploys-private-credit-to-take-out-signant-loans,bloomberg,positive,0.1506,2025-11-03 09:32:28
1,private credit,Cracks in the Credit Market Could Be a Warning for Wall Street - Bloomberg,"The business model of Tricolor Holdings didn’t sound especially stable to begin with.
The auto lender, based in Irving, Texas, specialized in subprime car loans—that is, lending to people who are relatively unlikely to pay the loan back.
“Do you have bad credit?
Don’t worry,” the Tricolor website still reads, more than a month after its public implosion.
Given that shaky business strategy, you’d think Tricolor’s September collapse into bankruptcy wouldn’t have registered more than a passing glance from Wall Street.","cracks, market, warning, wall, street, credit, tricolor, business, lender, loans, company, model, holdings, didn’t, sound, stable, begin, auto, based, irving, texas, specialized, subprime, car, lending, pay, loan, bad, don’t, worry, website, reads, month, public, implosion",2025-10-31,https://www.bloomberg.com/news/articles/2025-10-31/is-a-private-credit-crisis-brewing-tricolor-first-brands-shake-wall-street,bloomberg,neutral,0.042,2025-11-03 09:32:32
1,private credit,General Atlantic Leads $2 Billion Shutterfly Private Credit Deal - Bloomberg,"Private credit lenders led by General Atlantic are in talks to provide about $2 billion of debt to Shutterfly, according to people with knowledge of the matter.
Proceeds would refinance some of the custom photo company’s high-yield bonds and leveraged loans, the people said, asking not to be identified discussing a private transaction.
The company has about $2.5 billion of gross debt — or $2.4 billion of net debt — through the end of September, one of the people added.","leads, deal, billion, private, credit, general, atlantic, shutterfly, debt, lenders, led, talks, provide, knowledge, matter, proceeds, refinance, custom, company’s, high-yield, bonds, leveraged, loans, identified, discussing, transaction, company, gross, net, end, added",2025-10-30,https://www.bloomberg.com/news/articles/2025-10-30/general-atlantic-leads-2-billion-shutterfly-private-credit-deal,bloomberg,negative,-0.7465,2025-11-03 09:32:44
1,private credit,HSBC Reviews Ties to Hedge Funds With Credit Fears on the Rise - Bloomberg,"Connecting decision makers to a dynamic network of information, people and ideas, Bloomberg quickly and accurately delivers business and financial information, news and insight around the world Connecting decision makers to a dynamic network of information, people and ideas, Bloomberg quickly and accurately delivers business and financial information, news and insight around the world HSBC Holdings Plc said it’s reviewing its exposure to smaller banks and hedge funds that have large private credit businesses, as the market comes under scrutiny following the high-profile collapses of First Brands Group and Tricolor Holdings in recent months.
“What is very important in these situations is to consider the second- and third-order risks exposure of other smaller banks or hedge funds that we may be dealing with, and that becomes a primary focus for us,” Pam Kaur , chief financial officer of the British lender, said on a media call Tuesday after the bank announced its earnings.","reviews, ties, fears, rise, hedge, funds, hsbc, credit, information, connecting, decision, makers, dynamic, network, ideas, bloomberg, quickly, accurately, delivers, business, insight, world, holdings, exposure, smaller, banks, plc, it’s, reviewing, large, private, businesses, market, scrutiny, high-profile",2025-10-28,https://www.bloomberg.com/news/articles/2025-10-28/hsbc-reviews-ties-to-hedge-funds-with-credit-fears-on-the-rise,bloomberg,negative,-0.0559,2025-11-03 09:33:00
1,private credit,Goldman CEO Solomon Sees No ‘Systemic Crisis’ in Credit Markets - Bloomberg,"Goldman Sachs Group Inc. Chief Executive Officer David Solomon downplayed concerns that have surfaced following the collapse of US firms First Brands Group and Tricolor Holdings, and said he doesn’t see any systemic risk looming in the credit market.
“I don’t see anything in the context of a handful of bad credit situations that’s leading me to say we have a systemic issue around the corner,” Solomon said in an interview with Bloomberg TV on the sidelines of the Future Investment Initiative in Riyadh.","ceo, sees, crisis, markets, solomon, systemic, credit, goldman, group, sachs, chief, executive, officer, david, downplayed, concerns, surfaced, collapse, firms, brands, tricolor, holdings, doesn’t, risk, looming, market, don’t, context, handful, bad, situations, that’s, leading, issue, corner",2025-10-28,https://www.bloomberg.com/news/articles/2025-10-28/goldman-ceo-solomon-sees-no-systemic-crisis-in-credit-markets,bloomberg,negative,-0.1192,2025-11-03 09:33:22
1,private credit,APAC Private Credit to Reach $92 Billion in 2027 on Wealth Boom - Bloomberg,"The Asia Pacific private credit market is projected to grow to $92 billion in 2027 from $59 billion in 2024, representing a 16% compound annual growth rate, according to an industry report released this week.
This growth is driven by strong demand from institutional and wealth investors seeking yield and diversification, according to a joint report from the Alternative Investment Management Association, via its private credit affiliate the Alternative Credit Council, law firm Simmons & Simmons, advisory firm Ernst & Young and financial data provider Broadridge.
There is also accelerating inflows from the wealth segments, driven by new products and digital access, the report said.","apac, reach, boom, credit, private, billion, wealth, 92, 2027, report, growth, driven, alternative, firm, simmons, asia, pacific, market, projected, grow, 59, 2024, representing, 16, compound, annual, rate, industry, released, week, strong, demand, institutional, investors, seeking",2025-10-30,https://www.bloomberg.com/news/articles/2025-10-30/apac-private-credit-to-reach-92-billion-in-2027-on-wealth-boom,bloomberg,positive,0.8633,2025-11-03 09:33:38
1,private credit,"Wall Street Eyes AI, Private Credit Wins in Saudi Arabia - Bloomberg","Welcome to the Mideast Money newsletter, I’m Adveith Nair.
Join us each week as my team and I chronicle the intersection of money and power in a region that’s become one of the most influential in global finance.
You can sign up here.
In this week’s special edition, we put the spotlight on Saudi Arabia and the ninth edition of its Future Investment Initiative summit.","wall, street, eyes, ai, private, credit, wins, saudi, arabia, money, edition, mideast, newsletter, i’m, adveith, nair, join, week, team, chronicle, intersection, power, region, that’s, influential, global, finance, sign, week’s, special, spotlight, ninth, future, investment, initiative",2025-10-27,https://www.bloomberg.com/news/newsletters/2025-10-27/wall-street-eyes-ai-private-credit-wins-in-saudi-arabia,bloomberg,positive,0.8001,2025-11-03 09:33:46
1,private credit,Credit Fraud Fears Loom After BlackRock’s HPS Zeros Out Bad Loan - Bloomberg,"The ink was barely dry on BlackRock Inc.’s $12 billion acquisition of HPS Investment Partners when executives at the private credit giant realized one of their investments had gone horribly wrong.
HPS had teamed up with BNP Paribas SA to provide hundreds of millions of dollars to a group of companies run by little-known businessman Bankim Brahmbhatt, according to people with knowledge of the matter.
HPS had taken the riskiest portion of the financing — which was purportedly backed by receivables from some of the world’s biggest telecommunications providers — eyeing double-digit returns, said the people, who asked not to be identified citing private information.","fraud, fears, loom, blackrock’s, zeros, bad, loan, hps, credit, private, ink, barely, dry, blackrock, s, 12, billion, acquisition, investment, partners, executives, giant, realized, investments, horribly, wrong, teamed, bnp, paribas, provide, hundreds, millions, dollars, group, companies",2025-11-01,https://www.bloomberg.com/news/articles/2025-11-01/credit-fraud-fears-loom-after-blackrock-s-hps-zeros-out-bad-loan,bloomberg,negative,-0.4389,2025-11-03 09:33:51
1,private credit,Wall Street Shrugs Off Credit Worries Even as More Cracks Emerge - Bloomberg,"Top executives from across Wall Street dismissed fears of a brewing credit crisis — even as some of the industry’s biggest names set aside hundreds of millions more to cover potential losses.
Goldman Sachs Group Inc. Chief Executive Officer David Solomon downplayed such worries, arguing he doesn’t see any systemic risk looming in the credit market.
Veteran dealmaker Paul Taubman echoed those remarks in a separate interview, while acknowledging there are always “idiosyncratic risks” lurking.","shrugs, cracks, emerge, credit, wall, street, worries, executives, dismissed, fears, brewing, crisis, industry’s, biggest, names, set, hundreds, millions, cover, potential, losses, goldman, sachs, group, chief, executive, officer, david, solomon, downplayed, arguing, doesn’t, systemic, risk, looming",2025-10-28,https://www.bloomberg.com/news/articles/2025-10-28/wall-street-shrugs-off-credit-worries-even-as-more-cracks-emerge,bloomberg,negative,-0.9288,2025-11-03 09:34:06
1,private credit,Opaque World of Private Credit Plagued by Signs of Yet More Cracks - Bloomberg,"Welcome to Going Private, Bloomberg’s twice-weekly newsletter about private markets and the forces moving capital away from the public eye.
Today, we reveal why the co-owner of a haunted attraction in Pennsylvania wants to turn his property into a data center — and what this says about the AI gold rush.
​​​​​But first, we examine more signs of possible stress in private credit.
If you’re not already on our list, sign up here.
Email us at goingprivate@bloomberg.net — Isabella Farr, Dawn Lim and Kat Hidalgo First, subprime auto lender Tricolor collapsed into bankruptcy amid allegations that it pledged the same collateral to different lenders.","opaque, world, plagued, cracks, private, signs, credit, bloomberg’s, twice-weekly, newsletter, markets, forces, moving, capital, public, eye, today, reveal, co-owner, haunted, attraction, pennsylvania, turn, property, data, center, ai, gold, rush, ​​​​​but, examine, stress, you’re, list, sign",2025-10-31,https://www.bloomberg.com/news/newsletters/2025-10-31/opaque-world-of-private-credit-plagued-by-signs-of-yet-more-cracks,bloomberg,positive,0.3335,2025-11-03 09:34:14
1,private credit,Shutdown Stalls SEC Work on Private Credit in Retirement Plans - Bloomberg,"The month-long government shutdown is delaying the Securities and Exchange Commission’s work to make it easier for 401(k) plan managers to include private credit and other alternative assets in their offerings.
The SEC, in partnership with the Labor Department, hasn’t been able to make much progress on the issue due to staff furloughs, SEC Chairman Paul Atkins said Friday during an interview on CNBC.","stalls, retirement, plans, sec, shutdown, work, private, credit, month-long, delaying, securities, exchange, commission’s, easier, 401, k, plan, managers, include, alternative, assets, offerings, partnership, labor, department, hasn’t, progress, issue, staff, furloughs, chairman, paul, atkins, interview, cnbc",2025-10-31,https://www.bloomberg.com/news/articles/2025-10-31/shutdown-stalls-sec-work-on-private-credit-in-retirement-plans,bloomberg,positive,0.8071,2025-11-03 09:34:19
1,private credit,Brookfield Says Private Credit Not Crowding Out Private Equity - Bloomberg,"Brookfield Asset Management Ltd.’s head of private equity Anuj Ranjan sees the sector growing side by side with private credit.
“I wouldn’t say it edged out private equity,” Ranjan said of private credit during a Bloomberg Television interview in Riyadh on Tuesday, where he is attending Saudi Arabia’s Future Investment Initiative.","private, crowding, equity, credit, brookfield, ranjan, asset, management, s, head, anuj, sees, sector, growing, wouldn’t, edged, bloomberg, television, interview, riyadh, attending, saudi, arabia’s, future, investment, initiative",2025-10-28,https://www.bloomberg.com/news/articles/2025-10-28/brookfield-says-private-credit-not-crowding-out-private-equity,bloomberg,positive,0.4118,2025-11-03 09:34:35
1,private credit,Blue Owl's Lipschultz Says Private Credit Ecosystem Is Very Healthy - Bloomberg,"Blue Owl Capital Inc. co-chief executive officer Marc Lipschultz says concerns about the private credit industry are overblown and wealth flows are accelerating.
He says investors are seeing ""through the noise"" and ""mass hysteria.""
He also says the firm's portfolio companies are very healthy and technology is making some more productive.
He speaks on ""Bloomberg Open Interest.""
(Source: Bloomberg)","owl's, ecosystem, blue, lipschultz, private, credit, healthy, bloomberg, owl, capital, co-chief, executive, officer, marc, concerns, industry, overblown, wealth, flows, accelerating, investors, noise, mass, hysteria, firm's, portfolio, companies, technology, making, productive, speaks, open, interest, source",2025-10-31,https://www.bloomberg.com/news/videos/2025-10-31/blue-owl-s-lipschultz-says-private-credit-ecosystem-is-very-healthy,bloomberg,positive,0.1476,2025-11-03 09:34:54
1,private credit,APAC Private Credit to Reach $92 Billion in 2027 on Wealth Boom - Bloomberg,"The Asia Pacific private credit market is projected to grow to $92 billion in 2027 from $59 billion in 2024, representing a 16% compound annual growth rate, according to an industry report released this week.
This growth is driven by strong demand from institutional and wealth investors seeking yield and diversification, according to a joint report from the Alternative Investment Management Association, via its private credit affiliate the Alternative Credit Council, law firm Simmons & Simmons, advisory firm Ernst & Young and financial data provider Broadridge.
There is also accelerating inflows from the wealth segments, driven by new products and digital access, the report said.","apac, reach, boom, credit, private, billion, wealth, 92, 2027, report, growth, driven, alternative, firm, simmons, asia, pacific, market, projected, grow, 59, 2024, representing, 16, compound, annual, rate, industry, released, week, strong, demand, institutional, investors, seeking",2025-10-30,https://www.bloomberg.com/news/articles/2025-10-30/apac-private-credit-to-reach-92-billion-in-2027-on-wealth-boom?srnd=homepage-europe,bloomberg,positive,0.8633,2025-11-03 09:34:59
1,private credit,Gemcorp Joins Rush of Firms Eying Saudi Private Credit Market - Bloomberg,"Emerging markets-focused asset manager Gemcorp Capital Management Ltd. sees major opportunities in Saudi Arabia’s nascent private credit market, joining Wall Street firms jockeying for deals in the kingdom.
Saudi Arabia’s strong growth and multibillion-dollar megaprojects are creating “unprecedented opportunities for private credit and flexible capital,” Chief Executive Officer Atanas Bostandjiev said in a Bloomberg TV interview.","joins, rush, eying, saudi, private, credit, gemcorp, market, firms, capital, opportunities, arabia’s, emerging, markets-focused, asset, manager, management, sees, major, nascent, joining, wall, street, jockeying, deals, kingdom, strong, growth, multibillion-dollar, megaprojects, creating, unprecedented, flexible, chief, executive",2025-10-29,https://www.bloomberg.com/news/articles/2025-10-29/saudi-arabia-gemcorp-joins-rush-of-firms-eying-nascent-private-credit-market,bloomberg,positive,0.887,2025-11-03 09:35:12
1,private credit,Bitcoin ETFs Bleed $490 Million as BlackRock Faces Fraud Scandal - Yahoo Finance,"In this article: Major crypto ETFs (Bitcoin and Ethereum) posted $672 million in combined outflows on Thursday, October 30.
Institutional ETF Redemptions Show Risk Aversion Institutional clients of major asset managers pulled $490 million from Bitcoin ETFs on October 30, according to data from Farside Investors.
BlackRock Fraud Scandal Reveals Private Credit Risks BlackRock's difficulties go beyond ETF outflows.
Short Liquidations and Market Volatility on the Horizon As institutional money exits Bitcoin ETFs, leveraged traders now face more risk.
Read original story Bitcoin ETFs Bleed $490 Million as BlackRock Faces Fraud Scandal by Lockridge Okoth at beincrypto.com Recommended Stories","bleed, 490, faces, million, etfs, bitcoin, blackrock, fraud, scandal, outflows, etf, institutional, risk, blackrock's, ibit, redemptions, billion, short, major, crypto, blackrock’s, private, credit, court, 2025, market, ethereum, combined, 30, lost, etha, 118, 500, telecom-financing, private-credit",2025-10-31,https://finance.yahoo.com/news/bitcoin-etfs-bleed-490-million-090322758.html,yahoo finance,negative,-0.7947,2025-11-03 09:35:21
1,private credit,Asset Management: More private credit warnings - Financial Times,"A required part of this site couldn’t load.
This may be due to a browser extension, network issues, or browser settings.
Please check your connection, disable any ad blockers, or try using a different browser.","client, challenge, browser, required, site, couldn’t, load, extension, network, issues, settings, check, connection, disable, ad, blockers",2025-11-03,https://www.ft.com/content/6e1df391-c893-41b1-b64a-945f6d08fb46,financial times,neutral,0.031,2025-11-03 09:35:30
1,private credit,"Goldman in talks for $10 billion mandate from Kuwait, Bloomberg News reports - Reuters","The firm has been in talks with the Kuwait Investment Authority (KIA) to receive the money over the coming years and across multiple funds, largely targeting Goldman's private equity, credit and infrastructure investments, the report said, citing people familiar with the matter.
Goldman Sachs declined to comment, while KIA did not immediately respond to a request.
Its alternative assets under supervision totaled $374 billion at the end of the third quarter.
The talks come as Goldman expands in the Gulf region, opening an office in Kuwait earlier this month, in a bid to expand its services to regional clients and deepen its footprint in the Middle East.
Oil-rich Kuwait is home to KIA, one of the world's biggest sovereign wealth funds.","mandate, bloomberg, reports, kuwait, talks, goldman, billion, kia, funds, private, investment, goldman's, credit, bank, month, alternative, assets, firm, authority, receive, money, coming, multiple, largely, targeting, equity, infrastructure, investments, report, citing, familiar, matter, sign, sachs, declined",2025-10-27,https://www.reuters.com/business/finance/goldman-talks-10-billion-mandate-kuwait-bloomberg-news-reports-2025-10-27/,reuters,negative,-0.8714,2025-11-03 09:35:38
1,private credit,Tobacco Supplier Nabs $675 Million Private Debt Deal from Stifel - Bloomberg,"Stifel Financial Corp. is launching and leading the sale of a $675 million private credit financing package for Tobacco Rag Processors Inc., which supplies tobacco products to manufacturers, according to a person familiar with the matter.
The deal consists of a five-year, $615 million senior secured term loan and a $60 million revolving credit facility, the person said, asking not to be named discussing a private matter.
The financing will help the tobacco product supplier fund two acquisitions and refinance existing debt.","nabs, debt, million, tobacco, private, stifel, 675, deal, supplier, credit, financing, person, matter, corp, launching, leading, sale, package, rag, processors, supplies, products, manufacturers, familiar, consists, five-year, 615, senior, secured, term, loan, 60, revolving, facility, named",2025-10-30,https://www.bloomberg.com/news/articles/2025-10-30/tobacco-supplier-nabs-675-million-private-debt-deal-from-stifel,bloomberg,positive,0.4731,2025-11-03 09:35:43
1,private credit,Gemcorp Targets Saudi Arabia’s Private Credit Market - Bloomberg,"Emerging markets-focused Gemcorp sees “unprecedented opportunities” in Saudi Arabia’s private credit market.
“There’s very good risk-reward here because the market is short on structural capital for private credit,” Chief Executive Officer Atanas Bostandjiev told Bloomberg's Horizons Middle East and Africa anchor Joumanna Bercetche.
(Source: Bloomberg)","targets, private, credit, market, gemcorp, saudi, arabia’s, emerging, markets-focused, sees, unprecedented, opportunities, there’s, good, risk-reward, short, structural, capital, chief, executive, officer, atanas, bostandjiev, told, bloomberg's, horizons, middle, east, africa, anchor, joumanna, bercetche, source, bloomberg",2025-10-29,https://www.bloomberg.com/news/videos/2025-10-29/gemcorp-targets-saudi-arabia-s-private-credit-market-video,bloomberg,positive,0.3331,2025-11-03 09:35:52
1,private credit,Cracks in the Credit Market Could Be a Warning for Wall Street - Bloomberg,"The business model of Tricolor Holdings didn’t sound especially stable to begin with.
The auto lender, based in Irving, Texas, specialized in subprime car loans—that is, lending to people who are relatively unlikely to pay the loan back.
“Do you have bad credit?
Don’t worry,” the Tricolor website still reads, more than a month after its public implosion.
Given that shaky business strategy, you’d think Tricolor’s September collapse into bankruptcy wouldn’t have registered more than a passing glance from Wall Street.","cracks, market, warning, wall, street, credit, tricolor, business, lender, loans, company, model, holdings, didn’t, sound, stable, begin, auto, based, irving, texas, specialized, subprime, car, lending, pay, loan, bad, don’t, worry, website, reads, month, public, implosion",2025-10-31,https://www.bloomberg.com/news/articles/2025-10-31/is-a-private-credit-crisis-brewing-tricolor-first-brands-shake-wall-street?srnd=homepage-americas,bloomberg,neutral,0.042,2025-11-03 09:36:04
1,private credit,Blackstone's Nides on Private Credit Opportunities - Bloomberg,"Thomas Nides, Vice Chairman at Blackstone, discusses the investment opportunities in private credit markets.
He speaks with Haslinda Amin from the sidelines of the Barclays Asia Forum in Singapore.
(Source: Bloomberg)","blackstone's, nides, opportunities, private, credit, thomas, vice, chairman, blackstone, discusses, investment, markets, speaks, haslinda, amin, sidelines, barclays, asia, forum, singapore, source, bloomberg",2025-10-30,https://www.bloomberg.com/news/videos/2025-10-30/blackstone-s-nides-on-private-credit-opportunities-video,bloomberg,positive,0.3767,2025-11-03 09:36:12
1,private credit,Thoma Bravo Eyes $1 Billion Payout From Ping Identity Debt Deal - Bloomberg,"Private equity firm Thoma Bravo LLC is taking out most of its equity in intelligence solutions company Ping Identity Holding Corp. with a roughly $1 billion debt-funded payout, according to people familiar with the matter.
The software firm is looking to pay a $1.12 billion dividend and refinance a $792 million private credit loan with a $1.8 billion broadly syndicated loanBloomberg Terminal, the people said.","eyes, debt, deal, billion, thoma, bravo, ping, identity, payout, private, equity, firm, llc, taking, intelligence, solutions, company, holding, corp, roughly, debt-funded, familiar, matter, software, pay, 12, dividend, refinance, 792, million, credit, loan, broadly, syndicated, loanbloomberg",2025-10-31,https://www.bloomberg.com/news/articles/2025-10-30/thoma-bravo-eyes-1-billion-payout-from-ping-identity-debt-deal,bloomberg,positive,0.602,2025-11-03 09:36:54
1,private credit,The Ranks of Corporate Zombies Are Growing: Credit Weekly - Bloomberg,"As Halloween monsters of all stripes flood neighborhoods in search of candy and parties this weekend, credit markets are seeing the resurgence of a different type of zombie.
The tally of “zombie companies” in the US that aren’t earning enough to cover their interest expenses stands at the highest since early 2022, with almost 100 gaining the designation in October.
The main reason: Companies that gorged on debt at near-zero interest rates in the pandemic era have since been hurt by tariffs and higher funding costs.","ranks, corporate, zombies, growing, weekly, credit, zombie, companies, interest, halloween, monsters, stripes, flood, neighborhoods, search, candy, parties, weekend, markets, resurgence, type, tally, aren’t, earning, cover, expenses, stands, highest, early, 2022, 100, gaining, designation, main, reason",2025-11-01,https://www.bloomberg.com/news/articles/2025-11-01/the-ranks-of-corporate-zombies-are-growing-credit-weekly,bloomberg,positive,0.7926,2025-11-03 09:37:05
1,private credit,AI Bubble? The Real Danger Is Tight Credit Spreads - Bloomberg,"The question of the moment in markets is whether we are in an AI bubble, as stocks seem awfully expensive amid hopes that artificial intelligence will transform the economy.
But there is another curiosity that is far more concerning: low credit spreads.
The credit spread is a measure of the difference in yield between high- and low-risk bonds.
Risky debt is normally low-rated corporate or emerging-market bonds.
And yet spreads on risky corporate debt are low by historic standards.","real, danger, tight, credit, spreads, ai, bubble, low, low-risk, bonds, risky, debt, corporate, higher, question, moment, markets, stocks, expensive, amid, hopes, artificial, intelligence, transform, economy, curiosity, suggests, environment, describes, precisely, market, spread, measure, difference, yield",2025-10-27,https://www.bloomberg.com/opinion/articles/2025-10-27/ai-bubble-the-real-danger-to-markets-is-tight-credit-spreads,bloomberg,negative,-0.9217,2025-11-03 09:37:47
3, stock tokenization,Coinbase poised to gain from Wall Street's adoption of tokenization - Yahoo Finance,"I think of Coinbase as mostly a consumer-facing or retail-facing organization, but I guess increasingly that's not the case.
And that's been an area that Coinbase has really accelerated growth over the last year and then this derivate exchange kind of step function that as well.
So, traditional financial services is coming towards crypto and I think Coinbase is really well positioned for that thing.
So the tokenize tokenization of everything can sit on Coinbase and that's where it can eventually be traded.
They are showing operating leverage and actually they talked about last night.","poised, gain, wall, street's, adoption, tokenization, coinbase, growth, um, kind, uh, big, operating, leverage, yeah, exchange, demand, theme, companies, chain, stable, coins, bring, crypto, positioned, act, space, point, talked, costs, investors, headcount, m, tool, consumer-facing",2025-10-31,https://finance.yahoo.com/video/coinbase-poised-gain-wall-streets-164500872.html,yahoo finance,positive,0.8738,2025-11-03 09:43:07
